date,fci
2010-08-01,-0.09987867919600858
2010-09-01,-0.09473525243139969
2010-10-01,-0.11215515697548877
2010-11-01,-0.13129390302139748
2010-12-01,-0.05209934076699991
2011-01-01,-0.31082876914190977
2011-03-01,-0.9144204057395372
2011-04-01,-1.1194320279677443
2011-05-01,-0.6522392815892873
2011-06-01,-1.1112483433452778
2011-07-01,-1.1151920099713686
2011-08-01,-1.3468541982389342
2011-09-01,-1.430303751903058
2011-10-01,-1.5500905521658437
2011-11-01,-1.4900106136267597
2011-12-01,-1.4852359187773243
2012-01-01,-1.193825450980582
2012-02-01,-1.1638654954669665
2012-03-01,-1.0983229737948863
2012-04-01,-0.9499163555740242
2012-05-01,-1.2038402903784478
2012-06-01,-1.188996233841453
2012-07-01,-1.2478839823505283
2012-08-01,-1.084461437185621
2012-09-01,-0.9774794139842996
2012-10-01,-0.8572167617057864
2012-11-01,-0.8986011612013842
2012-12-01,-0.6047223784384628
2013-01-01,-0.8220666539711549
2013-02-01,-0.76075514979938
2013-03-01,-0.40703013786220577
2013-04-01,-0.21403642522995356
2013-05-01,0.08424938333625616
2013-06-01,0.06184746563970223
2013-07-01,1.312140456571528
2013-08-01,0.9827498211889876
2013-09-01,0.8828689122821486
2013-10-01,0.8015019317768568
2013-11-01,0.6865440283782132
2013-12-01,0.4884967974964505
2014-01-01,0.9573899422467322
2014-02-01,1.0474785605855867
2014-03-01,1.066925977354685
2014-04-01,0.7595368626074992
2014-05-01,0.2345579012239895
2014-06-01,0.1520566702945206
2014-07-01,-0.1356021406770537
2014-08-01,-0.12642422511455106
2014-09-01,-0.03756141429214339
2014-10-01,-0.11153534081413276
2014-11-01,-0.1334757905788637
2014-12-01,-0.16663787432142887
2015-01-01,-0.24902106929600568
2015-02-01,-0.3006933577628357
2015-03-01,-0.3940218053102755
2015-04-01,0.40988736601771497
2015-05-01,0.3041990467663821
2015-06-01,0.4697795523045099
2015-07-01,0.23394939066554116
2015-08-01,0.01577628134101443
2015-09-01,-0.33924317066285126
2015-10-01,-0.3901603690605535
2015-11-01,-0.2461651207323207
2015-12-01,-0.01881849075490226
2016-01-01,-0.10192503832610963
2016-02-01,-0.16560428446485195
2016-03-01,0.4015786061105446
2016-04-01,-0.27925632997911026
2016-05-01,-0.1580969160399284
2016-06-01,-0.02703327778218509
2016-07-01,-0.04433571384875494
2016-08-01,0.23717414402823453
2016-09-01,1.0205174417009233
2016-10-01,0.9985533040606088
2016-11-01,2.590117137353835
2016-12-01,2.838332474826484
2017-01-01,3.226745764515535
2017-02-01,3.2150347368833643
2017-03-01,3.5690020256597563
2017-04-01,3.4172969643388655
2017-05-01,4.133206103526208
2017-06-01,4.1441062219122
2017-07-01,6.405857978047119
2017-08-01,5.8410232016017005
2017-09-01,4.7510922898881285
2017-10-01,4.905445113723294
2017-11-01,3.8229410539823574
2017-12-01,3.565550705763921
2018-01-01,3.3443705559876804
2018-02-01,3.5217495088173494
2018-03-01,3.027049500643436
2018-04-01,3.1580253107018774
2018-05-01,2.7875131297900655
2018-06-01,2.4944199765058115
2018-07-01,2.167878485586147
2018-08-01,2.1550706339182404
2018-09-01,2.0013534538396627
2018-10-01,1.9319286517817968
2018-11-01,1.9523643722828143
2018-12-01,1.7470147072565885
2019-01-01,1.6678767283266458
2019-02-01,1.2388099666040058
2019-03-01,-0.02579010889644645
2019-04-01,1.1904992203467557
2019-05-01,1.137087659061775
2019-06-01,1.2651772863656543
2019-07-01,1.1208280382709073
2019-08-01,0.888363131435625
2019-09-01,0.6670869139166771
2019-10-01,0.7090186478295216
2019-11-01,-0.6011124618183786
2019-12-01,0.5927481018017908
2020-01-01,0.5773886572512043
2020-02-01,0.4579074305670835
2020-03-01,-0.44594813859217247
2020-04-01,-0.5773349225762814
2020-05-01,-0.6572880608528174
2020-06-01,-0.5157337684451212
2020-07-01,-0.5407706121516774
2020-08-01,-0.49905197241499055
2020-09-01,-0.6011324833296912
2020-10-01,-0.5809517635933211
2020-11-01,-0.6787389519694241
2020-12-01,-0.6649952180202937
2021-01-01,-0.6249567339850411
2021-02-01,-0.57863188500485
2021-03-01,-0.3384783502134584
2021-04-01,-0.13302797355516524
2021-05-01,-0.04689599754633677
2021-06-01,-0.15595566034472255
2021-07-01,-0.10398557718115392
2021-08-01,-0.2654158866749565
2021-09-01,-0.2733737813176108
2021-10-01,-0.2833897457337432
2021-11-01,-0.28667441586751
2021-12-01,-0.27027393613856027
2022-01-01,-0.29715080975155983
2022-02-01,-0.4941078828467871
2022-03-01,-0.45095932899637814
2022-04-01,-0.44275608585869025
2022-05-01,-0.23696280221846244
2022-06-01,-0.5431465311430143
2022-07-01,-0.6006994576709285
2022-08-01,-0.4170193375534778
2022-09-01,-0.5274001793637487
2022-10-01,0.05713944073913582
2022-11-01,-0.00206360823723991
2022-12-01,0.6734055133384879
2023-01-01,0.7609601529422622
2023-02-01,0.9161062052201732
2023-03-01,0.979996063469289
2023-04-01,1.4269720600295024
2023-05-01,1.4675885365187165
2023-06-01,1.6567536314602886
2023-07-01,1.5789180946424268
2023-08-01,1.8438502129089056
2023-09-01,1.7735819478799852
